PersonId,DoBAssigned,Sex
30419,1979-01-01,Male
30420,1997-01-01,Female
30421,1986-01-01,Female
30422,2000-01-01,Male
30423,1999-01-01,Male
30424,1971-01-01,Female
30425,1970-01-01,Male
30426,1968-01-01,Female
30427,1996-01-01,Male
30428,1974-01-01,Male
30429,1946-01-01,Male
30430,1978-01-01,Male
30431,1942-01-01,Female
30432,1902-01-01,Female
30433,1973-01-01,Female
30434,1979-01-01,Female
30435,1979-01-01,Female
30436,1976-01-01,Female
30437,1927-01-01,Male
30438,1996-01-01,Male
30439,1993-01-01,Male
30440,1973-01-01,Female
30441,1999-01-01,Male
30442,1955-01-01,Male
30443,1993-01-01,Female
30444,1959-01-01,Female
30445,1995-01-01,Male
30446,1999-01-01,Male
30447,1957-01-01,Male
30448,1997-01-01,Male
30449,1972-01-01,Female
30450,1960-01-01,Female
30451,1960-01-01,Female
30452,1990-01-01,Male
30453,1993-01-01,Female
30454,1983-01-01,Male
30455,1993-01-01,Female
30456,1960-01-01,Female
30457,1962-01-01,Male
30458,1930-01-01,Female
30459,1952-01-01,Male
30460,1957-01-01,Male
30461,1962-01-01,Male
30462,1962-01-01,Female
30463,1985-01-01,Female
30464,1940-01-01,Female
30465,1983-01-01,Female
30466,1925-01-01,Male
30467,1947-01-01,Male
30468,1972-01-01,Female
30469,1987-01-01,Male
30470,1972-01-01,Male
30471,1924-01-01,Male
30472,1987-01-01,Male
30473,1997-01-01,Male
30474,1974-01-01,Female
30475,1969-01-01,Female
30476,1994-01-01,Female
30477,1992-01-01,Female
30478,1980-01-01,Female
30479,1998-01-01,Male
30480,1914-01-01,Female
30481,1928-01-01,Female
30482,1962-01-01,Female
30483,2000-01-01,Female
30484,1983-01-01,Male
30485,1928-01-01,Male
30486,1973-01-01,Female
30487,1999-01-01,Male
30488,1937-01-01,Female
30489,1965-01-01,Female
30490,1970-01-01,Female
30491,1992-01-01,Female
30492,1980-01-01,Female
30493,1961-01-01,Male
30494,1952-01-01,Female
30495,1981-01-01,Male
30496,1963-01-01,Male
30497,1949-01-01,Male
30498,1994-01-01,Female
30499,1973-01-01,Female
30500,1971-01-01,Female
30501,1957-01-01,Male
30502,1940-01-01,Male
30503,1964-01-01,Male
30504,1991-01-01,Male
30505,1969-01-01,Male
30506,1973-01-01,Female
30507,1923-01-01,Female
30508,1998-01-01,Male
30509,1955-01-01,Male
30510,1997-01-01,Female
30511,1997-01-01,Male
30512,1997-01-01,Female
30513,1954-01-01,Male
30514,1904-01-01,Male
30515,1968-01-01,Male
30516,1945-01-01,Female
30517,1991-01-01,Male
30518,1942-01-01,Female
30519,1959-01-01,Female
30520,2001-01-01,Male
30521,2001-01-01,Male
30522,1967-01-01,Female
30523,1953-01-01,Female
30524,1963-01-01,Male
30525,1966-01-01,Female
30526,1946-01-01,Female
30527,1993-01-01,Female
30528,1939-01-01,Female
30529,1954-01-01,Male
30530,1977-01-01,Male
30531,1993-01-01,Male
30532,1998-01-01,Male
30533,1967-01-01,Male
30534,1985-01-01,Female
30535,1973-01-01,Female
30536,1959-01-01,Female
30537,1997-01-01,Male
30538,1994-01-01,Female
30539,1996-01-01,Male
30540,1968-01-01,Male
30541,1968-01-01,Female
30542,1997-01-01,Male
30543,1965-01-01,Female
30544,1992-01-01,Female
30545,1989-01-01,Male
30546,1935-01-01,Male
30547,1975-01-01,Female
30548,1962-01-01,Female
30549,1970-01-01,Female
30550,1995-01-01,Female
30551,1999-01-01,Male
30552,1983-01-01,Male
30553,1984-01-01,Female
30554,1994-01-01,Female
30555,1971-01-01,Female
30556,1970-01-01,Female
30557,1981-01-01,Male
30558,1946-01-01,Female
30559,1962-01-01,Male
30560,1980-01-01,Male
30561,1938-01-01,Male
30562,1952-01-01,Female
30563,1973-01-01,Female
30564,1969-01-01,Male
30565,1991-01-01,Female
30566,1976-01-01,Female
30567,1945-01-01,Female
30568,1997-01-01,Male
30569,1961-01-01,Female
30570,1972-01-01,Female
30571,1977-01-01,Male
30572,1996-01-01,Female
30573,1994-01-01,Female
30574,1977-01-01,Female
30575,1910-01-01,Male
30576,1944-01-01,Female
30577,1994-01-01,Male
30578,1992-01-01,Female
30579,1989-01-01,Male
30580,1996-01-01,Female
30581,1907-01-01,Female
30582,1996-01-01,Female
30583,1971-01-01,Male
30584,1999-01-01,Female
30585,1957-01-01,Female
30586,1929-01-01,Female
30587,1995-01-01,Female
30588,1964-01-01,Male
30589,1936-01-01,Male
30590,1997-01-01,Male
30591,1953-01-01,Female
30592,1979-01-01,Male
30593,1981-01-01,Male
30594,1948-01-01,Male
30595,1957-01-01,Female
30596,1976-01-01,Female
30597,1989-01-01,Male
30598,1989-01-01,Male
30599,1991-01-01,Female
30600,1989-01-01,Female
30601,1951-01-01,Female
30602,1988-01-01,Male
30603,1998-01-01,Female
30604,1965-01-01,Male
30605,1942-01-01,Female
30606,1993-01-01,Female
30607,1961-01-01,Female
30608,1983-01-01,Female
30609,1959-01-01,Female
30610,2000-01-01,Male
30611,1996-01-01,Female
30612,1987-01-01,Male
30613,1997-01-01,Female
30614,1976-01-01,Male
30615,1959-01-01,Male
30616,1966-01-01,Male
30617,1975-01-01,Male
30618,1928-01-01,Female
30619,1960-01-01,Female
30620,1974-01-01,Female
30621,1986-01-01,Female
30622,1973-01-01,Female
30623,1989-01-01,Male
30624,1942-01-01,Female
30625,1998-01-01,Female
30626,1932-01-01,Female
30627,1955-01-01,Male
30628,1951-01-01,Female
30629,1984-01-01,Female
30630,1972-01-01,Female
30631,1985-01-01,Male
30632,1981-01-01,Female
30633,1997-01-01,Female
30634,1980-01-01,Male
30635,1971-01-01,Male
30636,1987-01-01,Female
30637,1972-01-01,Male
30638,1982-01-01,Female
30639,1970-01-01,Female
30640,1985-01-01,Female
30641,1975-01-01,Female
30642,1976-01-01,Male
30643,1988-01-01,Male
30644,1932-01-01,Male
30645,1912-01-01,Male
30646,1940-01-01,Female
30647,1985-01-01,Male
30648,1996-01-01,Female
30649,1973-01-01,Male
30650,1967-01-01,Female
30651,1998-01-01,Male
30652,1933-01-01,Female
30653,1969-01-01,Male
30654,2000-01-01,Male
30655,1999-01-01,Female
30656,1930-01-01,Male
30657,1998-01-01,Male
30658,1994-01-01,Male
30659,1956-01-01,Female
30660,1966-01-01,Female
30661,1959-01-01,Male
30662,1942-01-01,Female
30663,1995-01-01,Female
30664,1998-01-01,Female
30665,1936-01-01,Female
30666,1954-01-01,Female
30667,1925-01-01,Female
30668,1976-01-01,Male
30669,1987-01-01,Female
30670,1963-01-01,Female
30671,1937-01-01,Female
30672,1967-01-01,Female
30673,1944-01-01,Female
30674,1975-01-01,Male
30675,1963-01-01,Male
30676,1981-01-01,Female
30677,1960-01-01,Female
30678,1983-01-01,Female
30679,1997-01-01,Female
30680,1981-01-01,Female
30681,1999-01-01,Male
30682,1989-01-01,Male
30683,1976-01-01,Female
30684,1945-01-01,Female
30685,1995-01-01,Female
30686,1991-01-01,Male
30687,1957-01-01,Female
30688,1957-01-01,Female
30689,1968-01-01,Female
30690,1967-01-01,Male
30691,1920-01-01,Female
30692,1981-01-01,Female
30693,1933-01-01,Male
30694,1982-01-01,Female
30695,1971-01-01,Female
30696,1994-01-01,Female
30697,1949-01-01,Male
30698,1999-01-01,Female
30699,1935-01-01,Male
30700,1971-01-01,Female
30701,1997-01-01,Female
30702,1967-01-01,Male
30703,1998-01-01,Male
30704,1995-01-01,Female
30705,1971-01-01,Female
30706,1998-01-01,Female
30707,1970-01-01,Female
30708,1919-01-01,Male
30709,1972-01-01,Male
30710,1995-01-01,Female
30711,1976-01-01,Male
30712,1938-01-01,Male
30713,1951-01-01,Female
30714,1986-01-01,Male
30715,1919-01-01,Female
30716,1986-01-01,Female
30717,1981-01-01,Male
30718,1976-01-01,Female
30719,1994-01-01,Male
30720,1982-01-01,Female
30721,1921-01-01,Female
30722,1966-01-01,Female
30723,1939-01-01,Male
30724,1963-01-01,Male
30725,1982-01-01,Female
30726,1959-01-01,Male
30727,1965-01-01,Male
30728,1958-01-01,Female
30729,1947-01-01,Female
30730,1990-01-01,Female
30731,1980-01-01,Male
30732,1966-01-01,Female
30733,1987-01-01,Male
30734,1962-01-01,Female
30735,1959-01-01,Female
30736,1925-01-01,Female
30737,1974-01-01,Male
30738,1992-01-01,Male
30739,1995-01-01,Male
30740,1914-01-01,Female
30741,1981-01-01,Female
30742,1974-01-01,Male
30743,1999-01-01,Female
30744,1979-01-01,Female
30745,1998-01-01,Female
30746,1965-01-01,Male
30747,1979-01-01,Female
30748,1992-01-01,Male
30749,1937-01-01,Female
30750,1984-01-01,Female
30751,1964-01-01,Female
30752,1998-01-01,Female
30753,1961-01-01,Female
30754,1957-01-01,Male
30755,1976-01-01,Female
30756,1983-01-01,Male
30757,1979-01-01,Female
30758,2000-01-01,Female
30759,1989-01-01,Female
30760,1969-01-01,Male
30761,1972-01-01,Male
30762,1979-01-01,Female
30763,1978-01-01,Male
30764,1985-01-01,Male
30765,1983-01-01,Female
30766,1969-01-01,Male
30767,1969-01-01,Male
30768,1981-01-01,Female
30769,1978-01-01,Female
30770,1983-01-01,Male
30771,2000-01-01,Male
30772,1964-01-01,Male
30773,1996-01-01,Female
30774,1969-01-01,Male
30775,1982-01-01,Female
30776,1973-01-01,Female
30777,1961-01-01,Female
30778,1964-01-01,Female
30779,1976-01-01,Female
30780,1985-01-01,Male
30781,1978-01-01,Female
30782,1978-01-01,Male
30783,1975-01-01,Male
30784,1975-01-01,Male
30785,1985-01-01,Female
30786,1970-01-01,Female
30787,1966-01-01,Male
30788,1994-01-01,Male
30789,1978-01-01,Female
30790,1961-01-01,Male
30791,1954-01-01,Male
30792,1979-01-01,Female
30793,1966-01-01,Female
30794,1943-01-01,Male
30795,1974-01-01,Male
30796,1962-01-01,Male
30797,1952-01-01,Male
30798,1945-01-01,Male
30799,1993-01-01,Female
30800,1953-01-01,Female
30801,1956-01-01,Female
30802,1968-01-01,Male
30803,1946-01-01,Male
30804,1998-01-01,Male
30805,1973-01-01,Female
30806,1994-01-01,Male
30807,1990-01-01,Female
30808,1968-01-01,Male
30809,1994-01-01,Male
30810,1952-01-01,Female
30811,1983-01-01,Female
30812,1990-01-01,Female
30813,1933-01-01,Female
30814,1991-01-01,Male
30815,1979-01-01,Female
30816,1980-01-01,Male
30817,1898-01-01,Male
30818,1982-01-01,Female
30819,1972-01-01,Female
30820,1892-01-01,Female
30821,1981-01-01,Male
30822,1956-01-01,Male
30823,1997-01-01,Female
30824,1952-01-01,Male
30825,1967-01-01,Female
30826,1955-01-01,Female
30827,1956-01-01,Female
30828,1968-01-01,Female
30829,1977-01-01,Female
30830,1931-01-01,Female
30831,1986-01-01,Female
30832,1978-01-01,Female
30833,1964-01-01,Female
30834,1991-01-01,Female
30835,1961-01-01,Female
30836,1967-01-01,Female
30837,1994-01-01,Female
30838,1982-01-01,Female
30839,1988-01-01,Male
30840,1974-01-01,Female
30841,1960-01-01,Female
30842,1976-01-01,Male
30843,1981-01-01,Female
30844,1963-01-01,Male
30845,1968-01-01,Female
30846,1976-01-01,Male
30847,1952-01-01,Male
30848,1953-01-01,Female
30849,1975-01-01,Female
30850,1990-01-01,Female
30851,1976-01-01,Male
30852,1940-01-01,Male
30853,1971-01-01,Female
30854,1998-01-01,Female
30855,1971-01-01,Female
30856,1998-01-01,Female
30857,1996-01-01,Male
30858,2002-01-01,Male
30859,1998-01-01,Male
30860,1986-01-01,Male
30861,1968-01-01,Female
30862,1974-01-01,Female
30863,1978-01-01,Male
30864,1916-01-01,Male
30865,1990-01-01,Male
30866,1976-01-01,Female
30867,1981-01-01,Male
30868,1986-01-01,Female
30869,1943-01-01,Female
30870,1979-01-01,Female
30871,1985-01-01,Female
30872,1920-01-01,Female
30873,1981-01-01,Female
30874,1951-01-01,Female
30875,1989-01-01,Male
30876,1945-01-01,Male
30877,1954-01-01,Male
30878,1948-01-01,Female
30879,1986-01-01,Male
30880,1952-01-01,Female
30881,1976-01-01,Female
30882,1936-01-01,Female
30883,1962-01-01,Male
30884,1978-01-01,Female
30885,1931-01-01,Female
30886,1981-01-01,Male
30887,1999-01-01,Male
30888,1994-01-01,Male
30889,1970-01-01,Male
30890,1983-01-01,Female
30891,1970-01-01,Male
30892,1971-01-01,Female
30893,1963-01-01,Female
30894,1979-01-01,Male
30895,2002-01-01,Female
30896,1999-01-01,Male
30897,1998-01-01,Female
30898,2000-01-01,Male
30899,2001-01-01,Female
30900,1988-01-01,Male
30901,2000-01-01,Male
30902,1976-01-01,Female
30903,1998-01-01,Female
30904,1968-01-01,Female
30905,1997-01-01,Male
30906,1984-01-01,Female
30907,1964-01-01,Male
30908,1987-01-01,Female
30909,1932-01-01,Male
30910,1971-01-01,Male
30911,2002-01-01,Male
30912,1942-01-01,Male
30913,2001-01-01,Female
30914,1912-01-01,Female
30915,1990-01-01,Female
30916,1963-01-01,Female
30917,1980-01-01,Female
30918,2000-01-01,Male
30919,1997-01-01,Male
30920,1965-01-01,Female
30921,1953-01-01,Female
30922,1985-01-01,Female
30923,1995-01-01,Female
30924,1995-01-01,Female
30925,1972-01-01,Female
30926,1952-01-01,Male
30927,1997-01-01,Female
30928,1980-01-01,Female
30929,1994-01-01,Female
30930,1941-01-01,Male
30931,1966-01-01,Female
30932,1976-01-01,Female
30933,1994-01-01,Male
30934,1966-01-01,Male
30935,1966-01-01,Female
30936,1999-01-01,Male
30937,1972-01-01,Female
30938,1970-01-01,Male
30939,1988-01-01,Female
30940,1998-01-01,Male
30941,1958-01-01,Female
30942,1964-01-01,Female
30943,1981-01-01,Female
30944,1966-01-01,Male
30945,1934-01-01,Male
30946,1999-01-01,Female
30947,1920-01-01,Male
30948,1910-01-01,Female
30949,1965-01-01,Male
30950,2000-01-01,Female
30951,1988-01-01,Female
30952,1978-01-01,Female
30953,1986-01-01,Male
30954,1993-01-01,Female
30955,1968-01-01,Male
30956,1972-01-01,Female
30957,1931-01-01,Male
30958,1988-01-01,Female
30959,1961-01-01,Female
30960,1969-01-01,Female
30961,1996-01-01,Female
30962,1978-01-01,Female
30963,1970-01-01,Female
30964,1970-01-01,Male
30965,1990-01-01,Female
30966,1958-01-01,Female
30967,1924-01-01,Male
30968,1988-01-01,Male
30969,1950-01-01,Male
30970,1972-01-01,Male
30971,1998-01-01,Male
30972,1971-01-01,Female
30973,1981-01-01,Female
30974,1981-01-01,Male
30975,1984-01-01,Male
30976,1971-01-01,Male
30977,1977-01-01,Male
30978,1980-01-01,Male
30979,1931-01-01,Male
30980,1984-01-01,Male
30981,1974-01-01,Female
30982,1997-01-01,Female
30983,1991-01-01,Female
30984,1992-01-01,Male
30985,1986-01-01,Female
30986,1998-01-01,Male
30987,1947-01-01,Female
30988,1992-01-01,Male
30989,1995-01-01,Female
30990,1971-01-01,Male
30991,1999-01-01,Female
30992,1978-01-01,Female
30993,1977-01-01,Male
30994,1976-01-01,Male
30995,1979-01-01,Female
30996,1969-01-01,Male
30997,1939-01-01,Male
30998,1985-01-01,Male
30999,1973-01-01,Female
31000,1977-01-01,Female
31001,1965-01-01,Male
31002,1990-01-01,Female
31003,1967-01-01,Female
31004,1992-01-01,Male
31005,1981-01-01,Female
31006,1974-01-01,Female
31007,1929-01-01,Male
31008,1967-01-01,Female
31009,1925-01-01,Female
31010,1998-01-01,Male
31011,2001-01-01,Male
31012,1984-01-01,Female
31013,1939-01-01,Female
31014,1946-01-01,Female
31015,1957-01-01,Male
31016,1983-01-01,Female
31017,1944-01-01,Male
31018,1963-01-01,Female
31019,1965-01-01,Male
31020,1993-01-01,Male
31021,1974-01-01,Female
31022,1987-01-01,Female
31023,1941-01-01,Female
31024,1969-01-01,Female
31025,1946-01-01,Male
31026,1962-01-01,Female
31027,1944-01-01,Female
31028,1982-01-01,Male
31029,1949-01-01,Female
31030,1993-01-01,Male
31031,1941-01-01,Female
31032,1972-01-01,Male
31033,1918-01-01,Female
31034,1967-01-01,Female
31035,1946-01-01,Male
31036,1977-01-01,Male
31037,1968-01-01,Female
31038,1949-01-01,Female
31039,1965-01-01,Female
31040,1970-01-01,Male
31041,1986-01-01,Female
31042,1917-01-01,Female
31043,1980-01-01,Female
31044,2001-01-01,Male
31045,1981-01-01,Female
31046,1998-01-01,Female
31047,1992-01-01,Female
31048,1983-01-01,Male
31049,2000-01-01,Female
31050,1997-01-01,Female
31051,1976-01-01,Female
31052,1954-01-01,Female
31053,1932-01-01,Female
31054,1977-01-01,Female
31055,1985-01-01,Male
31056,1965-01-01,Female
31057,1961-01-01,Female
31058,1935-01-01,Female
31059,1995-01-01,Male
31060,2001-01-01,Female
31061,1987-01-01,Male
31062,1958-01-01,Female
31063,1950-01-01,Male
31064,1994-01-01,Female
31065,1971-01-01,Female
31066,1908-01-01,Female
31067,1945-01-01,Male
31068,1970-01-01,Male
31069,1988-01-01,Female
31070,1998-01-01,Male
31071,1994-01-01,Male
31072,1987-01-01,Female
31073,1997-01-01,Male
31074,1969-01-01,Female
31075,1914-01-01,Female
31076,1962-01-01,Male
31077,1976-01-01,Female
31078,1973-01-01,Female
31079,1965-01-01,Male
31080,2001-01-01,Male
31081,1960-01-01,Female
31082,1993-01-01,Female
31083,2001-01-01,Female
31084,1959-01-01,Male
31085,1974-01-01,Female
31086,1975-01-01,Male
31087,1972-01-01,Female
31088,1975-01-01,Female
31089,1988-01-01,Male
31090,1964-01-01,Female
31091,1976-01-01,Female
31092,1938-01-01,Male
31093,1999-01-01,Male
31094,1994-01-01,Male
31095,1991-01-01,Female
31096,1978-01-01,Female
31097,1980-01-01,Female
31098,1997-01-01,Female
31099,1966-01-01,Male
31100,1986-01-01,Male
31101,1949-01-01,Female
31102,1972-01-01,Male
31103,1958-01-01,Female
31104,1944-01-01,Female
31105,1965-01-01,Male
31106,1970-01-01,Female
31107,1965-01-01,Female
31108,1984-01-01,Female
31109,1980-01-01,Male
31110,1945-01-01,Male
31111,1986-01-01,Male
31112,1975-01-01,Female
31113,1957-01-01,Male
31114,1970-01-01,Male
31115,1982-01-01,Male
31116,1994-01-01,Male
31117,1976-01-01,Male
31118,1998-01-01,Female
31119,1995-01-01,Male
31120,1975-01-01,Female
31121,1949-01-01,Female
31122,1996-01-01,Male
31123,1994-01-01,Male
31124,1988-01-01,Male
31125,1997-01-01,Female
31126,1938-01-01,Female
31127,1998-01-01,Male
31128,1928-01-01,Male
31129,2001-01-01,Male
31130,1996-01-01,Male
31131,1972-01-01,Male
31132,1952-01-01,Female
31133,1987-01-01,Male
31134,1988-01-01,Male
31135,2000-01-01,Male
31136,1962-01-01,Female
31137,1979-01-01,Female
31138,1994-01-01,Male
31139,1967-01-01,Male
31140,1987-01-01,Female
31141,1970-01-01,Female
31142,1995-01-01,Male
31143,1967-01-01,Male
31144,1965-01-01,Female
31145,1989-01-01,Male
31146,1981-01-01,Female
31147,1994-01-01,Female
31148,1987-01-01,Male
31149,1972-01-01,Male
31150,1992-01-01,Male
31151,1912-01-01,Female
31152,1960-01-01,Female
31153,1955-01-01,Male
31154,2001-01-01,Female
31155,1935-01-01,Female
31156,1978-01-01,Female
31157,1979-01-01,Male
31158,1967-01-01,Female
31159,1975-01-01,Female
31160,1972-01-01,Male
31161,1948-01-01,Female
31162,1950-01-01,Female
31163,1999-01-01,Male
31164,1996-01-01,Male
31165,1998-01-01,Male
31166,1976-01-01,Female
31167,1993-01-01,Male
31168,2002-01-01,Female
31169,1976-01-01,Female
31170,1988-01-01,Male
31171,1974-01-01,Female
31172,1952-01-01,Female
31173,1953-01-01,Male
31174,1945-01-01,Male
31175,1966-01-01,Female
31176,1996-01-01,Female
31177,1969-01-01,Female
31178,1984-01-01,Male
31179,1968-01-01,Female
31180,1975-01-01,Male
31181,1967-01-01,Male
31182,1977-01-01,Female
31183,1967-01-01,Female
31184,1994-01-01,Male
31185,1974-01-01,Male
31186,1964-01-01,Female
31187,1961-01-01,Male
31188,1981-01-01,Female
31189,1979-01-01,Female
31190,1995-01-01,Male
31191,1973-01-01,Female
31192,1990-01-01,Female
31193,1998-01-01,Male
31194,1964-01-01,Female
31195,1968-01-01,Female
31196,1977-01-01,Male
31197,1999-01-01,Male
31198,1959-01-01,Male
31199,2000-01-01,Female
31200,1972-01-01,Female
31201,1981-01-01,Female
31202,1993-01-01,Male
31203,1961-01-01,Female
31204,1963-01-01,Male
31205,2000-01-01,Male
31206,1974-01-01,Female
31207,1996-01-01,Male
31208,1964-01-01,Female
31209,1923-01-01,Female
31210,1965-01-01,Female
31211,2000-01-01,Female
31212,1954-01-01,Male
31213,1999-01-01,Female
31214,1965-01-01,Female
31215,1989-01-01,Male
31216,1965-01-01,Female
31217,1995-01-01,Male
31218,1934-01-01,Male
31219,1977-01-01,Female
31220,1966-01-01,Male
31221,1975-01-01,Female
31222,1966-01-01,Male
31223,1943-01-01,Female
31224,1970-01-01,Female
31225,1997-01-01,Female
31226,1919-01-01,Female
31227,1995-01-01,Male
31228,1971-01-01,Female
31229,1970-01-01,Female
31230,1988-01-01,Female
31231,1979-01-01,Female
31232,1960-01-01,Female
31233,1993-01-01,Female
31234,1960-01-01,Female
31235,2000-01-01,Female
31236,1928-01-01,Female
31237,1971-01-01,Female
31238,1971-01-01,Male
31239,1969-01-01,Male
31240,2001-01-01,Female
31241,1990-01-01,Female
31242,1970-01-01,Female
31243,1967-01-01,Female
31244,1993-01-01,Male
31245,1977-01-01,Female
31246,1983-01-01,Female
31247,1972-01-01,Female
31248,1981-01-01,Male
31249,1927-01-01,Male
31250,1982-01-01,Female
31251,1980-01-01,Male
31252,1994-01-01,Male
31253,1993-01-01,Female
31254,1995-01-01,Male
31255,1969-01-01,Male
31256,1972-01-01,Male
31257,1999-01-01,Female
31258,1962-01-01,Female
31259,1975-01-01,Male
31260,1996-01-01,Male
31261,1994-01-01,Male
31262,1969-01-01,Female
31263,1992-01-01,Female
31264,1982-01-01,Male
31265,1945-01-01,Female
31266,1933-01-01,Female
31267,1996-01-01,Female
31268,1938-01-01,Female
31269,1973-01-01,Male
31270,1996-01-01,Female
31271,1998-01-01,Male
31272,2000-01-01,Male
31273,1960-01-01,Male
31274,1995-01-01,Female
31275,1968-01-01,Female
31276,1971-01-01,Female
31277,1922-01-01,Male
31278,1966-01-01,Male
31279,1999-01-01,Male
31280,1999-01-01,Male
31281,1949-01-01,Male
31282,2001-01-01,Female
31283,1995-01-01,Female
31284,1939-01-01,Female
31285,1976-01-01,Female
31286,1980-01-01,Female
31287,1932-01-01,Female
31288,1977-01-01,Female
31289,1951-01-01,Male
31290,1958-01-01,Female
31291,1989-01-01,Male
31292,1973-01-01,Male
31293,1996-01-01,Female
31294,1973-01-01,Female
31295,1962-01-01,Male
31296,1960-01-01,Female
31297,1927-01-01,Female
31298,1973-01-01,Female
31299,1964-01-01,Female
31300,1928-01-01,Male
31301,1973-01-01,Male
31302,1966-01-01,Male
31303,1981-01-01,Female
31304,1943-01-01,Female
31305,1980-01-01,Male
31306,1981-01-01,Male
31307,1973-01-01,Female
31308,1962-01-01,Female
31309,1990-01-01,Female
31310,1953-01-01,Female
31311,1990-01-01,Male
31312,1964-01-01,Female
31313,1973-01-01,Female
31314,1981-01-01,Female
31315,1995-01-01,Male
31316,1983-01-01,Male
31317,1960-01-01,Female
31318,1951-01-01,Female
31319,2002-01-01,Female
31320,1921-01-01,Female
31321,1969-01-01,Male
31322,1978-01-01,Female
31323,1975-01-01,Female
31324,1986-01-01,Female
31325,1965-01-01,Female
31326,1916-01-01,Female
31327,1972-01-01,Female
31328,1995-01-01,Male
31329,1987-01-01,Male
31330,1969-01-01,Male
31331,1978-01-01,Female
31332,1997-01-01,0
31333,1978-01-01,Female
31334,1973-01-01,Female
31335,1963-01-01,Male
31336,1985-01-01,Male
31337,1983-01-01,Male
31338,1970-01-01,Female
31339,1967-01-01,Female
31340,1976-01-01,Male
31341,1934-01-01,Male
31342,1964-01-01,Female
31343,1974-01-01,Female
31344,1963-01-01,Female
31345,1957-01-01,Male
31346,1990-01-01,Female
31347,1973-01-01,Female
31348,1970-01-01,Female
31349,1939-01-01,Female
31350,1961-01-01,Female
31351,2000-01-01,Female
31352,1943-01-01,Female
31353,1992-01-01,Female
31354,1937-01-01,Male
31355,2001-01-01,Male
31356,1999-01-01,Female
31357,1957-01-01,Male
31358,1992-01-01,Male
31359,1985-01-01,Male
31360,1967-01-01,Male
31361,1968-01-01,Female
31362,1953-01-01,Male
31363,1999-01-01,Female
31364,1990-01-01,Female
31365,1919-01-01,Male
31366,1996-01-01,Female
31367,1965-01-01,Male
31368,1937-01-01,Male
31369,1963-01-01,Male
31370,1974-01-01,Female
31371,1931-01-01,Female
31372,1971-01-01,Female
31373,1987-01-01,Male
31374,1996-01-01,Female
31375,1964-01-01,Female
31376,2000-01-01,Female
31377,1934-01-01,Male
31378,1977-01-01,Female
31379,1947-01-01,Male
31380,1986-01-01,Female
31381,1972-01-01,Female
31382,1990-01-01,Male
31383,1963-01-01,Female
31384,1997-01-01,Female
31385,1991-01-01,Male
31386,1978-01-01,Male
31387,1973-01-01,Male
31388,2001-01-01,Male
31389,1996-01-01,Male
31390,1979-01-01,Female
31391,1971-01-01,Female
31392,1976-01-01,Female
31393,2000-01-01,Male
31394,1955-01-01,Female
31395,1998-01-01,Male
31396,1937-01-01,Female
31397,1994-01-01,Female
31398,1940-01-01,Female
31399,1997-01-01,Male
31400,1980-01-01,Male
31401,1922-01-01,Female
31402,1968-01-01,Male
31403,1999-01-01,Male
31404,1953-01-01,Male
31405,1989-01-01,Male
31406,1989-01-01,Male
31407,1995-01-01,Male
31408,1936-01-01,Female
31409,1976-01-01,Male
31410,1995-01-01,Female
31411,1980-01-01,Male
31412,1988-01-01,Female
31413,1934-01-01,Male
31414,1974-01-01,Male
31415,1954-01-01,Male
31416,1977-01-01,Female
31417,1978-01-01,Male
31418,1927-01-01,Male
31419,1989-01-01,Male
31420,1996-01-01,Female
31421,1992-01-01,Female
31422,1962-01-01,Male
31423,1976-01-01,Female
31424,1979-01-01,Male
31425,1998-01-01,Male
31426,1966-01-01,Female
31427,1998-01-01,Male
31428,1994-01-01,Female
31429,1960-01-01,Male
31430,1932-01-01,Female
31431,1960-01-01,Male
31432,1996-01-01,Female
31433,1978-01-01,Female
31434,1970-01-01,Male
31435,1991-01-01,Male
31436,1998-01-01,Male
31437,1969-01-01,Female
31438,1979-01-01,Female
31439,1964-01-01,Male
31440,1957-01-01,Female
31441,1977-01-01,Female
31442,1998-01-01,Male
31443,1944-01-01,Female
31444,1975-01-01,Female
31445,1982-01-01,Male
31446,1974-01-01,Male
31447,1945-01-01,Male
31448,1995-01-01,Male
31449,1977-01-01,Female
31450,1933-01-01,Female
31451,1968-01-01,Female
31452,1999-01-01,Female
31453,1956-01-01,Female
31454,1990-01-01,Female
31455,1932-01-01,Female
31456,1968-01-01,Male
31457,1993-01-01,Male
31458,1963-01-01,Female
31459,1976-01-01,Male
31460,1989-01-01,Female
31461,1975-01-01,Female
31462,1962-01-01,Male
31463,1995-01-01,Female
31464,1962-01-01,Female
31465,1972-01-01,Female
31466,1991-01-01,Female
31467,1968-01-01,Male
31468,1999-01-01,Male
31469,1970-01-01,Male
31470,1987-01-01,Male
31471,1998-01-01,Female
31472,1958-01-01,Male
31473,1976-01-01,Male
31474,1981-01-01,Female
31475,1965-01-01,Male
31476,1978-01-01,Female
31477,1931-01-01,Female
31478,1979-01-01,Female
31479,1982-01-01,Female
31480,1997-01-01,Male
31481,1960-01-01,Male
31482,1998-01-01,Female
31483,1973-01-01,Male
31484,1974-01-01,Male
31485,1988-01-01,Male
31486,1966-01-01,Female
31487,1967-01-01,Female
31488,1982-01-01,Female
31489,2001-01-01,Male
31490,1992-01-01,Male
31491,1962-01-01,Male
31492,1954-01-01,Female
31493,1984-01-01,Male
